row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,can_add,num_times_borrowed_last_year,can_use_internet,phone_ownership,dinero_en_banco,fecha_ultimo_trabajo
6363,J,FALSO,56,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,1,FALSO,0,527,7/8/2013
6364,A,FALSO,45,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,2,FALSO,1,1213,18/11/2008
6365,A,VERDADERO,46,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,2,FALSO,2,883,18/8/2011
6366,J,FALSO,30,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,0,FALSO,0,799,15/6/2009
6367,J,FALSO,35,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,FALSO,1,830,4/11/2018
6368,D,FALSO,36,VERDADERO,FALSO,Q,Head,6,VERDADERO,1,FALSO,1,345,8/10/2003
6369,I,FALSO,45,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,2,489,24/1/2018
6370,J,VERDADERO,48,FALSO,VERDADERO,X,Head,1,VERDADERO,2,FALSO,2,91,16/3/2001
6371,C,FALSO,59,VERDADERO,FALSO,P,Head,1,VERDADERO,0,FALSO,2,582,16/8/2018
6372,G,FALSO,23,VERDADERO,VERDADERO,N,Spouse,2,VERDADERO,3,FALSO,0,1061,11/3/2020
6373,A,FALSO,23,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,VERDADERO,2,1344,20/12/2015
6374,G,FALSO,18,FALSO,FALSO,X,Son/Daughter,2,VERDADERO,0,FALSO,2,1358,26/9/2007
6375,G,FALSO,41,FALSO,VERDADERO,X,Head,1,VERDADERO,0,FALSO,2,264,28/10/2017
6376,J,FALSO,63,FALSO,VERDADERO,X,Head,0,VERDADERO,2,FALSO,2,163,23/6/2020
6377,A,VERDADERO,22,FALSO,FALSO,Q,Son/Daughter,1,VERDADERO,1,VERDADERO,2,381,1/2/2016
6378,D,VERDADERO,21,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,VERDADERO,0,1310,18/4/2008
6379,D,FALSO,17,FALSO,FALSO,Q,Son/Daughter,4,VERDADERO,0,FALSO,0,157,10/4/2009
6380,A,FALSO,25,FALSO,FALSO,P,Son/Daughter,4,VERDADERO,0,VERDADERO,2,191,1/9/2007
6381,J,VERDADERO,30,FALSO,FALSO,X,Head,2,VERDADERO,3,FALSO,1,689,2/3/2007
6382,J,FALSO,54,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,0,FALSO,1,289,23/12/2003
6383,I,VERDADERO,50,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,1,897,24/1/2001
6384,F,FALSO,18,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,0,312,25/6/2006
6385,D,FALSO,47,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,3,FALSO,1,360,21/1/2019
6386,I,FALSO,34,FALSO,VERDADERO,P,Son/Daughter,3,VERDADERO,0,FALSO,2,987,8/12/2004
6387,D,FALSO,63,FALSO,VERDADERO,X,Head,6,VERDADERO,2,FALSO,2,926,21/6/2020
6388,A,FALSO,31,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,FALSO,2,330,28/8/2000
6389,C,VERDADERO,64,VERDADERO,FALSO,P,Head,4,VERDADERO,1,FALSO,1,911,4/10/2004
6390,J,FALSO,29,FALSO,VERDADERO,X,Head,6,VERDADERO,0,FALSO,2,426,25/10/2003
6391,F,VERDADERO,29,FALSO,FALSO,Q,Son/Daughter,3,VERDADERO,0,FALSO,2,180,9/12/2008
6392,A,VERDADERO,81,FALSO,VERDADERO,P,Head,5,VERDADERO,1,FALSO,1,436,22/10/2014
6393,F,FALSO,25,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,3,FALSO,1,1391,19/10/2002
6394,F,FALSO,35,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,0,FALSO,2,426,17/7/2011
6395,F,VERDADERO,27,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,2,985,2/5/2005
6396,F,FALSO,23,VERDADERO,FALSO,X,Son/Daughter,5,VERDADERO,0,FALSO,2,385,19/7/2019
6397,J,VERDADERO,23,VERDADERO,FALSO,X,Sister/Brother,6,VERDADERO,2,VERDADERO,2,553,25/11/2005
6398,C,VERDADERO,48,FALSO,VERDADERO,P,Head,4,VERDADERO,0,FALSO,2,88,17/9/2014
6399,D,VERDADERO,57,FALSO,VERDADERO,X,Head,0,VERDADERO,2,FALSO,2,367,27/3/2019
6400,C,FALSO,33,FALSO,FALSO,P,Spouse,0,VERDADERO,2,FALSO,2,452,12/12/2005
6401,F,VERDADERO,25,FALSO,FALSO,X,Other,2,VERDADERO,0,VERDADERO,2,1254,17/7/2014
6402,A,VERDADERO,31,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,1421,14/8/2009
6403,D,FALSO,38,FALSO,VERDADERO,X,Head,2,FALSO,0,FALSO,2,660,28/5/2011
6404,I,VERDADERO,40,VERDADERO,VERDADERO,Q,Spouse,5,FALSO,0,FALSO,0,1055,14/6/2003
6405,J,VERDADERO,25,VERDADERO,FALSO,Q,Sister/Brother,1,VERDADERO,1,VERDADERO,2,1111,23/12/2004
6406,A,FALSO,26,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,1,1427,22/12/2006
6407,D,VERDADERO,22,VERDADERO,FALSO,Q,Head,2,VERDADERO,1,VERDADERO,2,195,25/12/2010
6408,F,FALSO,29,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,438,26/1/2004
6409,J,VERDADERO,53,FALSO,VERDADERO,X,Head,2,VERDADERO,0,FALSO,2,818,28/4/2017
6410,G,VERDADERO,25,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,0,VERDADERO,1,614,20/1/2004
6411,D,FALSO,31,VERDADERO,FALSO,X,Head,6,VERDADERO,3,FALSO,2,226,10/10/2012
6412,I,FALSO,46,FALSO,VERDADERO,Q,Son/Daughter,6,VERDADERO,0,VERDADERO,2,744,27/7/2011
6413,D,FALSO,26,VERDADERO,VERDADERO,X,Son/Daughter,2,VERDADERO,0,FALSO,1,1461,27/7/2000
6414,G,VERDADERO,33,VERDADERO,FALSO,X,Spouse,6,VERDADERO,1,FALSO,2,912,23/11/2003
6415,G,FALSO,24,VERDADERO,FALSO,X,Son/Daughter,5,VERDADERO,0,FALSO,2,602,22/8/2015
6416,F,FALSO,45,FALSO,VERDADERO,X,Head,6,VERDADERO,1,FALSO,2,747,1/8/2008
6417,A,FALSO,26,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,3,FALSO,2,28,26/4/2011
6418,J,FALSO,26,FALSO,VERDADERO,X,Head,3,VERDADERO,3,VERDADERO,1,443,11/7/2014
6419,C,FALSO,22,FALSO,FALSO,P,Son/Daughter,3,VERDADERO,0,FALSO,2,1238,1/1/2002
6420,A,FALSO,40,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,0,877,19/8/2006
6421,F,FALSO,20,VERDADERO,FALSO,X,Head,1,VERDADERO,0,FALSO,0,206,3/4/2010
6422,C,VERDADERO,22,VERDADERO,FALSO,P,Son/Daughter,1,VERDADERO,0,VERDADERO,2,1459,10/9/2009
6423,C,FALSO,18,FALSO,FALSO,P,Son/Daughter,5,FALSO,0,FALSO,0,571,20/5/2019
6424,A,VERDADERO,19,FALSO,FALSO,Q,Sister/Brother,2,FALSO,2,VERDADERO,2,66,20/3/2015
6425,G,VERDADERO,18,VERDADERO,FALSO,X,Other,5,VERDADERO,3,FALSO,1,1387,14/12/2002
6426,C,VERDADERO,30,VERDADERO,VERDADERO,P,Spouse,5,VERDADERO,0,FALSO,2,139,9/8/2019
6427,A,FALSO,43,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,120,25/9/2020
6428,D,FALSO,84,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,2,428,17/3/2002
6429,D,FALSO,17,FALSO,FALSO,Q,Son/Daughter,4,VERDADERO,0,VERDADERO,2,49,10/9/2011
6430,G,VERDADERO,20,VERDADERO,FALSO,X,Head,1,VERDADERO,1,VERDADERO,2,485,15/2/2010
6431,C,VERDADERO,63,VERDADERO,FALSO,P,Head,2,VERDADERO,2,VERDADERO,2,130,7/5/2005
6432,G,VERDADERO,29,FALSO,VERDADERO,X,Head,4,VERDADERO,2,VERDADERO,2,420,24/8/2014
6433,D,FALSO,31,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,0,FALSO,2,1394,14/12/2011
6434,G,VERDADERO,25,VERDADERO,FALSO,X,Spouse,1,VERDADERO,2,FALSO,2,783,4/11/2008
6435,C,VERDADERO,25,FALSO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,2,1436,16/11/2015
6436,D,FALSO,25,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,0,VERDADERO,2,835,23/6/2009
6437,C,FALSO,55,FALSO,VERDADERO,P,Head,3,FALSO,1,FALSO,0,1406,13/5/2017
6438,I,FALSO,23,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,1,634,23/1/2012
6439,F,FALSO,30,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,1,443,25/9/2000
6440,J,FALSO,57,VERDADERO,FALSO,Q,Head,5,VERDADERO,0,FALSO,1,211,17/6/2017
6441,F,FALSO,30,FALSO,FALSO,Q,Son/Daughter,1,VERDADERO,1,FALSO,2,1186,8/12/2016
6442,I,FALSO,45,VERDADERO,FALSO,Q,Father/Mother,5,VERDADERO,0,FALSO,0,444,10/4/2005
6443,A,FALSO,28,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,1,990,21/2/2000
6444,J,FALSO,18,FALSO,FALSO,X,Son/Daughter,3,VERDADERO,0,FALSO,1,1403,8/11/2002
6445,C,FALSO,45,FALSO,FALSO,P,Other,4,VERDADERO,0,FALSO,2,594,1/3/2013
6446,J,FALSO,25,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,1,FALSO,2,223,1/4/2005
6447,D,FALSO,22,VERDADERO,FALSO,X,Spouse,6,VERDADERO,0,FALSO,2,334,25/1/2012
6448,J,FALSO,25,FALSO,VERDADERO,X,Head,3,VERDADERO,2,FALSO,2,657,13/10/2011
6449,C,FALSO,31,FALSO,VERDADERO,P,Head,0,VERDADERO,0,FALSO,2,1145,24/7/2020
6450,I,FALSO,22,FALSO,FALSO,Q,Son/Daughter,0,VERDADERO,0,VERDADERO,2,920,23/3/2007
6451,C,VERDADERO,25,FALSO,VERDADERO,P,Head,3,VERDADERO,0,FALSO,2,836,22/2/2015
6452,F,FALSO,24,VERDADERO,FALSO,X,Head,4,VERDADERO,0,FALSO,2,395,4/2/2008
6453,I,VERDADERO,35,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,1,853,9/10/2006
6454,G,VERDADERO,38,VERDADERO,FALSO,X,Head,2,VERDADERO,1,FALSO,2,264,5/6/2017
6455,I,VERDADERO,40,VERDADERO,FALSO,Q,Head,3,FALSO,1,FALSO,2,351,21/8/2005
6456,I,VERDADERO,50,FALSO,VERDADERO,Q,Head,3,VERDADERO,3,FALSO,2,978,26/10/2004
6457,C,VERDADERO,40,FALSO,VERDADERO,P,Head,2,VERDADERO,1,FALSO,2,843,11/7/2013
6458,F,VERDADERO,23,VERDADERO,VERDADERO,Q,Father/Mother,4,VERDADERO,2,FALSO,2,1472,13/4/2000
6459,D,FALSO,45,FALSO,FALSO,Q,Sister/Brother,5,VERDADERO,0,FALSO,1,840,17/12/2016
6460,J,FALSO,29,VERDADERO,FALSO,X,Son/Daughter,6,VERDADERO,0,FALSO,0,608,4/3/2009
6461,F,FALSO,41,VERDADERO,VERDADERO,X,Head,0,VERDADERO,2,FALSO,2,1054,3/8/2015
6462,G,FALSO,53,VERDADERO,VERDADERO,X,Son/Daughter,0,VERDADERO,1,FALSO,0,231,4/8/2005
6463,C,FALSO,60,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,756,1/7/2015
6464,F,VERDADERO,45,FALSO,VERDADERO,Q,Head,1,VERDADERO,2,FALSO,2,1366,19/1/2002
6465,D,FALSO,41,VERDADERO,FALSO,Q,Head,5,VERDADERO,0,FALSO,2,194,26/10/2017
6466,A,FALSO,27,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,2,578,4/1/2002
6467,A,FALSO,35,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,2,42,23/4/2011
6468,A,FALSO,18,VERDADERO,FALSO,Q,Sister/Brother,1,VERDADERO,0,FALSO,0,89,14/1/2001
6469,C,FALSO,20,FALSO,FALSO,P,Son/Daughter,2,VERDADERO,0,FALSO,2,334,23/1/2019
6470,G,VERDADERO,30,FALSO,VERDADERO,X,Head,1,VERDADERO,1,VERDADERO,2,965,11/10/2012
6471,C,VERDADERO,65,FALSO,VERDADERO,P,Head,0,VERDADERO,2,FALSO,1,1256,2/1/2015
6472,G,FALSO,50,VERDADERO,FALSO,Q,Head,6,FALSO,0,FALSO,2,410,2/12/2017
6473,J,VERDADERO,42,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,2,1155,25/9/2009
6474,J,FALSO,37,VERDADERO,VERDADERO,Q,Head,0,VERDADERO,0,FALSO,0,605,17/8/2008
6475,A,VERDADERO,28,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,1,FALSO,1,1123,19/8/2000
6476,I,FALSO,26,FALSO,FALSO,Q,Son/Daughter,2,VERDADERO,0,FALSO,0,654,7/3/2020
6477,I,FALSO,38,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,491,12/10/2018
6478,G,FALSO,16,VERDADERO,FALSO,X,Son/Daughter,5,VERDADERO,0,VERDADERO,2,1128,10/8/2012
6479,I,FALSO,24,FALSO,FALSO,Q,Sister/Brother,1,VERDADERO,0,VERDADERO,2,850,12/12/2002
6480,C,FALSO,45,FALSO,VERDADERO,P,Head,5,FALSO,0,FALSO,2,1367,24/7/2007
6481,J,VERDADERO,40,FALSO,VERDADERO,X,Head,0,VERDADERO,1,VERDADERO,2,1224,19/8/2009
6482,I,VERDADERO,42,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,VERDADERO,2,1316,19/6/2014
6483,A,VERDADERO,28,FALSO,FALSO,Q,Son/Daughter,0,VERDADERO,0,VERDADERO,2,1107,26/12/2006
6484,C,VERDADERO,32,VERDADERO,VERDADERO,Q,Spouse,4,FALSO,0,FALSO,2,174,26/11/2001
6485,F,VERDADERO,38,VERDADERO,VERDADERO,X,Head,6,VERDADERO,1,FALSO,2,5,12/11/2018
6486,A,VERDADERO,65,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,487,28/1/2019
6487,F,VERDADERO,29,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,VERDADERO,2,516,20/5/2007
6488,G,VERDADERO,20,VERDADERO,VERDADERO,X,Head,4,VERDADERO,1,VERDADERO,2,40,13/10/2004
6489,G,FALSO,38,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,VERDADERO,2,1460,3/8/2019
6490,A,FALSO,21,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,0,792,22/2/2010
6491,C,VERDADERO,35,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,598,15/8/2013
6492,F,FALSO,32,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,1267,18/2/2005
6493,C,VERDADERO,16,FALSO,FALSO,P,Son/Daughter,6,VERDADERO,0,FALSO,0,924,5/4/2015
6494,A,FALSO,76,VERDADERO,VERDADERO,Q,Father/Mother,5,VERDADERO,0,FALSO,0,722,5/2/2004
6495,J,VERDADERO,17,FALSO,FALSO,X,Son/Daughter,2,VERDADERO,0,FALSO,0,879,11/10/2010
6496,F,FALSO,80,VERDADERO,FALSO,X,Head,1,VERDADERO,2,FALSO,2,1043,15/10/2001
6497,I,FALSO,45,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,VERDADERO,2,971,9/5/2013
6498,J,FALSO,18,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,1,1007,26/2/2019
6499,F,FALSO,17,FALSO,FALSO,X,Father/Mother,5,VERDADERO,0,FALSO,0,1394,25/2/2004
6500,I,FALSO,21,FALSO,VERDADERO,Q,Son/Daughter,1,VERDADERO,0,VERDADERO,2,387,23/10/2019
6501,F,FALSO,30,VERDADERO,VERDADERO,Q,Spouse,0,FALSO,1,FALSO,0,166,27/8/2015
6502,G,FALSO,18,FALSO,FALSO,X,Son/Daughter,6,VERDADERO,2,VERDADERO,2,637,8/6/2006
6503,G,VERDADERO,26,FALSO,VERDADERO,X,Head,5,VERDADERO,3,VERDADERO,2,799,2/2/2000
6504,D,VERDADERO,48,VERDADERO,FALSO,X,Spouse,5,VERDADERO,3,FALSO,0,321,9/12/2006
6505,D,VERDADERO,20,VERDADERO,FALSO,X,Son/Daughter,3,VERDADERO,0,FALSO,2,717,16/10/2009
6506,F,FALSO,30,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,1,707,12/1/2017
6507,G,VERDADERO,29,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,VERDADERO,2,181,23/10/2015
6508,I,FALSO,36,FALSO,VERDADERO,Q,Sister/Brother,3,VERDADERO,0,VERDADERO,2,247,26/12/2010
6509,F,FALSO,33,VERDADERO,FALSO,X,Head,6,VERDADERO,0,FALSO,2,46,18/11/2013
6510,A,FALSO,27,FALSO,VERDADERO,Q,Son/Daughter,3,VERDADERO,2,FALSO,2,884,28/11/2017
6511,G,FALSO,20,FALSO,FALSO,Q,Head,6,VERDADERO,0,VERDADERO,2,9,28/7/2003
6512,C,FALSO,38,FALSO,VERDADERO,P,Sister/Brother,6,VERDADERO,1,FALSO,2,785,6/11/2007
6513,F,FALSO,33,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,1,FALSO,2,1213,14/11/2012
6514,I,FALSO,18,FALSO,FALSO,Q,Son/Daughter,2,VERDADERO,0,FALSO,2,719,11/5/2009
6515,A,FALSO,50,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,1,526,18/7/2005
6516,G,FALSO,26,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,1,FALSO,2,711,8/3/2020
6517,J,FALSO,24,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,1,881,4/12/2008
6518,C,FALSO,30,VERDADERO,VERDADERO,P,Spouse,1,VERDADERO,0,FALSO,1,83,21/10/2002
6519,G,VERDADERO,35,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,2,FALSO,0,1058,7/6/2004
6520,C,FALSO,38,FALSO,VERDADERO,P,Head,0,VERDADERO,1,FALSO,2,154,3/6/2007
6521,C,FALSO,32,FALSO,VERDADERO,P,Head,4,VERDADERO,0,FALSO,0,694,21/9/2008
6522,I,VERDADERO,32,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,0,1201,6/6/2011
6523,G,VERDADERO,36,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,3,FALSO,2,530,27/1/2015
6524,F,VERDADERO,26,FALSO,FALSO,Q,Son/Daughter,2,VERDADERO,2,VERDADERO,1,531,5/2/2004
6525,C,FALSO,26,VERDADERO,VERDADERO,P,Spouse,0,VERDADERO,0,FALSO,1,792,22/1/2016
6526,D,VERDADERO,23,VERDADERO,FALSO,X,Spouse,5,VERDADERO,0,VERDADERO,2,362,11/5/2011
6527,C,FALSO,39,VERDADERO,VERDADERO,P,Spouse,2,FALSO,3,FALSO,0,523,14/3/2001
6528,I,VERDADERO,48,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,VERDADERO,2,1060,27/9/2008
6529,J,FALSO,81,VERDADERO,VERDADERO,X,Head,4,VERDADERO,1,FALSO,2,503,15/12/2000
6530,G,VERDADERO,18,FALSO,FALSO,X,Son/Daughter,2,VERDADERO,1,VERDADERO,1,1452,1/7/2015
6531,D,FALSO,31,FALSO,VERDADERO,Q,Head,1,VERDADERO,2,VERDADERO,2,369,5/11/2009
6532,C,VERDADERO,30,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,2,143,15/12/2011
6533,C,VERDADERO,23,FALSO,FALSO,P,Son/Daughter,2,VERDADERO,0,FALSO,2,1299,1/5/2009
6534,G,VERDADERO,68,FALSO,VERDADERO,X,Head,0,VERDADERO,0,FALSO,2,1246,2/10/2017
6535,I,FALSO,31,FALSO,VERDADERO,Q,Sister/Brother,1,VERDADERO,0,FALSO,2,144,3/8/2007
6536,F,FALSO,35,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,0,FALSO,0,311,13/1/2000
6537,D,FALSO,27,VERDADERO,VERDADERO,X,Head,4,VERDADERO,0,VERDADERO,2,1165,20/7/2017
6538,D,VERDADERO,24,VERDADERO,FALSO,Q,Son/Daughter,4,VERDADERO,0,VERDADERO,2,782,16/11/2011
6539,J,FALSO,52,VERDADERO,FALSO,X,Head,5,VERDADERO,2,FALSO,2,996,13/1/2001
6540,J,FALSO,34,VERDADERO,FALSO,X,Sister/Brother,3,VERDADERO,1,FALSO,0,1193,9/4/2002
6541,C,FALSO,52,FALSO,VERDADERO,P,Son/Daughter,3,VERDADERO,0,FALSO,2,1123,22/10/2017
6542,G,FALSO,35,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,0,FALSO,2,86,9/7/2001
6543,C,FALSO,16,VERDADERO,FALSO,P,Son/Daughter,2,VERDADERO,0,FALSO,1,878,4/3/2002
6544,G,VERDADERO,48,VERDADERO,FALSO,X,Head,2,VERDADERO,0,VERDADERO,2,421,25/11/2004
6545,I,VERDADERO,60,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,464,3/3/2015
6546,A,VERDADERO,45,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,VERDADERO,2,403,27/2/2011
6547,I,VERDADERO,32,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,VERDADERO,2,904,11/8/2013
6548,D,FALSO,55,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,1,852,19/7/2020
6549,J,VERDADERO,19,FALSO,FALSO,X,Son/Daughter,6,VERDADERO,1,FALSO,2,242,2/6/2008
6550,D,FALSO,21,VERDADERO,FALSO,X,Son/Daughter,5,VERDADERO,0,FALSO,2,902,16/5/2008
6551,I,FALSO,25,FALSO,FALSO,Q,Son/Daughter,3,VERDADERO,0,VERDADERO,2,812,8/4/2015
6552,I,FALSO,32,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,1,FALSO,2,834,23/11/2008
6553,A,VERDADERO,25,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,41,2/7/2019
6554,C,FALSO,42,VERDADERO,VERDADERO,P,Spouse,2,VERDADERO,1,FALSO,0,784,20/5/2008
6555,F,VERDADERO,35,FALSO,VERDADERO,Q,Sister/Brother,1,VERDADERO,0,VERDADERO,2,59,18/12/2000
6556,C,FALSO,23,FALSO,FALSO,P,Son/Daughter,1,VERDADERO,0,VERDADERO,2,530,19/8/2018
6557,I,FALSO,32,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,1,74,10/11/2005
6558,G,VERDADERO,27,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,0,FALSO,2,961,19/3/2008
6559,J,FALSO,45,FALSO,VERDADERO,X,Head,1,VERDADERO,2,FALSO,2,460,15/11/2007
6560,D,FALSO,40,VERDADERO,VERDADERO,Q,Spouse,2,FALSO,0,FALSO,1,1493,20/9/2004
6561,F,VERDADERO,18,VERDADERO,FALSO,X,Father/Mother,3,VERDADERO,0,FALSO,0,1229,20/10/2011
6562,F,FALSO,22,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,0,VERDADERO,2,889,21/6/2006
6563,F,FALSO,15,FALSO,FALSO,Q,Son/Daughter,6,VERDADERO,0,FALSO,0,1102,26/12/2008
6564,G,VERDADERO,43,FALSO,FALSO,Q,Spouse,5,VERDADERO,0,VERDADERO,0,1186,25/7/2005
6565,J,FALSO,70,VERDADERO,VERDADERO,X,Spouse,5,FALSO,0,FALSO,1,817,6/12/2009
6566,D,FALSO,40,VERDADERO,FALSO,X,Head,0,FALSO,0,FALSO,0,850,11/12/2006
6567,I,VERDADERO,26,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,830,20/1/2018
6568,G,FALSO,15,VERDADERO,FALSO,X,Other,1,VERDADERO,2,FALSO,1,767,8/2/2014
6569,D,VERDADERO,37,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,FALSO,2,397,5/12/2014
6570,D,VERDADERO,73,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,2,448,2/4/2017
6571,F,FALSO,15,FALSO,FALSO,Q,Son/Daughter,0,VERDADERO,0,FALSO,0,1460,22/5/2003
6572,D,VERDADERO,32,FALSO,FALSO,X,Head,6,VERDADERO,0,VERDADERO,2,824,15/7/2014
6573,G,VERDADERO,30,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,VERDADERO,2,61,16/12/2005
6574,J,FALSO,33,VERDADERO,VERDADERO,X,Head,6,VERDADERO,1,FALSO,2,744,9/11/2001
6575,D,FALSO,33,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,1,FALSO,0,270,17/6/2006
6576,D,FALSO,49,VERDADERO,FALSO,X,Head,0,VERDADERO,0,FALSO,2,470,26/2/2020
6577,A,FALSO,30,VERDADERO,VERDADERO,Q,Son/Daughter,2,VERDADERO,0,VERDADERO,2,224,5/9/2005
6578,C,FALSO,74,VERDADERO,FALSO,P,Head,4,VERDADERO,1,FALSO,0,163,26/8/2001
6579,A,FALSO,65,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,1,214,12/8/2001
6580,D,FALSO,86,FALSO,FALSO,X,Father/Mother,4,FALSO,1,FALSO,0,921,17/5/2015
6581,C,FALSO,30,VERDADERO,VERDADERO,P,Other,5,VERDADERO,0,FALSO,1,535,8/11/2018
6582,C,FALSO,35,VERDADERO,FALSO,X,Son/Daughter,4,VERDADERO,0,FALSO,1,175,16/12/2010
6583,J,FALSO,16,VERDADERO,FALSO,X,Son/Daughter,0,VERDADERO,0,FALSO,0,984,16/2/2013
6584,J,FALSO,18,FALSO,FALSO,Q,Sister/Brother,0,VERDADERO,0,VERDADERO,2,1110,9/1/2018
6585,I,VERDADERO,20,VERDADERO,FALSO,Q,Son/Daughter,4,VERDADERO,0,VERDADERO,1,684,4/9/2020
6586,C,FALSO,24,VERDADERO,VERDADERO,P,Son/Daughter,0,VERDADERO,0,FALSO,0,715,17/1/2002
6587,C,VERDADERO,52,FALSO,VERDADERO,P,Head,3,VERDADERO,2,FALSO,2,1318,20/8/2006
6588,D,FALSO,26,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,0,FALSO,2,169,14/8/2012
6589,J,FALSO,27,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,2,FALSO,2,509,12/2/2009
6590,F,FALSO,29,VERDADERO,FALSO,X,Head,4,VERDADERO,0,FALSO,2,231,8/8/2001
6591,C,FALSO,52,VERDADERO,VERDADERO,P,Son/Daughter,2,VERDADERO,3,FALSO,2,1354,7/7/2014
6592,J,VERDADERO,90,FALSO,FALSO,X,Head,2,VERDADERO,0,FALSO,0,822,12/4/2015
6593,A,VERDADERO,22,VERDADERO,FALSO,Q,Son/Daughter,2,VERDADERO,0,FALSO,2,935,4/12/2004
